sourceFilename,examRank,examTier,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,16,4,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"A área de um retângulo aumentou 20% e sua base diminuiu 20%. Em relação à altura do retângulo original, a altura atual é (A) a mesma. (B) 20% maior. (C) 40% maior. (D) 50% maior. (E) 100% maior.",81f7518d417d92f2d87376b6f018fbedff8c351ee8a8e09b3b3503cdd7c246f3
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,17,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Seja N a quantidade de números inteiros pares, de dois algarismos, tais que o algarismo das dezenas é maior do que o algarismo das unidades. O valor de N é (A) 45. (B) 40. (C) 30. (D) 25. (E) 20",c79c45b92d253f4f7ff3d0df443797ed3c5200e0b6c2aaa74c3fbadec8362d13
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,18,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em uma caixa há 7 fichas numeradas com 1, 3, 4, 6, 7, 8, 9. Retira-se aleatoriamente uma ficha da caixa, anota-se o número e a mesma é, então, recolocada na caixa. A seguir, retira-se, também aleatoriamente, uma ficha da caixa e anota-se o número. A probabilidade de o produto dos dois números sorteados ser par é: (A) ",16b9a6bd291f2547c2774f114555617879c86676bdcd06ce876b5c90d92e0af6
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,19,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A mediana dos sete números 9, 2, 5, 3, 13, x, 5 é x. A média desses números é (A) 5. (B) 5,5. (C) 6. (D) 6,5. (E) 7.",c8f6c260921e8336ce5f9bedf3c950f6ce1b19d30b70836bfb61e552dccff100
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,20,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Considere um triângulo ABC. Seja M o ponto médio do lado AC. Sejam P e Q os pontos que dividem o lado BC em três partes iguais, sendo P mais próximo de B do que de C. A área do triângulo PQM é 4. A área do quadrilátero ABPM é (A) 24. (B) 20. (C) 16. (D) 12. (E) 8. Atualidades",9685e6118d4736a31e4334af526de77da3b5cdcbe5d93ac8bb4b1f818574f036
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,21,4,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"As Comissões Parlamentares de Inquérito (CPI) firmaram-se como importante instrumento constitucional de fiscalização do Poder Executivo. A respeito do funcionamento de uma CPI, assinale a afirmativa correta. (A) Sua criação depende de um requerimento apoiado por maioria absoluta dos parlamentares. (B) Seu objetivo é ap",a601ff58322607d1a279472964561f6b2f6a0ad7290d49180e67e5e5ea47c134
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,22,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Depois de 12 anos de mandatos consecutivos de Benjamin Netanyahu, em junho de 2021 o Parlamento israelense deu seu voto de confiança para um novo governo, tendo Naftali Bennett como primeiro-ministro. A nomeação do novo governo (A) põe fim à liderança do Likud, partido de centro. (B) significa a vitória de uma coalizão",2beea68606e47d79817a83e2c16eb56c1e2e9afbd7f98b64e47b2975b8af8180
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,23,5,UNCLASSIFIED,,,0.0,,,False,ASSOCIATION,"As imagens a seguir reproduzem os cartazes de duas políticas públicas recentes no campo da saúde: o Programa Mais Médicos (2013) e o Programa Médicos pelo Brasil (2019) A respeito do direito à saúde no Brasil, relacione essas duas iniciativas públicas às suas respectivas descrições. 1. Programa Mais Médicos (2013) 2. P",cca2962b8888dbd75c7e7c0b4ffc62918bc238569fae9a8f484a6978272c084e
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,24,5,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,O conceito de justiça climática é fundamental para entendermos o atual debate internacional sobre as mudanças climáticas. Ele é um desdobramento de justiça ambiental e mostra o paradoxo causado pelo atual modelo de desenvolvimento: as sociedades que mais sofrem as consequências do aquecimento global são as que menos co,3c069f2b8d7c346683253eecd82208e52363e0b1cb17f8fbbfdec39345a79030
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,25,6,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"O artista visual Rimon Guimarães ficou conhecido por seus murais de cores vibrantes em várias cidades do mundo, como os apresentados a seguir. Figura I Mural em Amsterdam (2014). “Preta do Sul”, Curitiba (2017). A Figura I retrata a lateral de um prédio de um conjunto habitacional na periferia de Amsterdam, onde moram ",e188c0c2b6499b7cf5397d2eec119dede85948e2721dd0f81d5f1cb81378f00d
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,26,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Emoticon é uma palavra derivada da junção dos termos em inglês emotion (emoção) + icon (ícone). É uma sequência de caracteres tipográficos, tais como: :), :( , ^-^, :3,e.e','-' e :-) ou, também, uma imagem (usualmente pequena), que traduz ou quer transmitir o estado psicológico, emotivo, de quem os emprega, por meio de",b334a846a6ac5bd1519e2df7355546d418dd1438b3e7beba8ebc79e867447bc6
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,27,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A renda média domiciliar per capita mede a capacidade de aquisição de bens e serviços dos moradores do domicílio e o índice de Gini mede o grau de concentração de renda em determinado grupo e varia de 0 a 1, sendo 0 uma situação de completa igualdade, e 1 uma situação de completa desigualdade. A respeito da evolução da",bb2d076c71ea9fe4081be111fe8fff2a9873b6e2af1f895eee9a58b22e797819
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,28,7,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-seguranca,dp26-p3-esp-si-riscos,0.8,Riscos/ameaças,,False,DIRECT_KNOWLEDGE,"A capa da revista The Economist, de junho de 2021, traz uma imagem eloquente sobre as ameaças crescentes de ataques cibernéticos. O título, “Broadbandits”, é um trocadilho que alude à banda larga da internet (broadband) sob ameaça de hackers (bandits), ideia reforçada pelo subtítulo: “A insurgente ciberameaça de espiõe",4efe2aacc714c73a0a5fdbeae2d122fe26599d2443d3108e9200cea486c8452a
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,29,8,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Leia o trecho selecionado da Declaração Universal sobre Bioética e Direitos Humanos da Unesco (DUBDH), de 2005. A Conferência Geral, refletindo sobre os rápidos avanços na ciência e na tecnologia e reconhecendo que questões éticas suscitadas pelos rápidos avanços na ciência e suas aplicações tecnológicas devem ser exam",4ae933cb24974867d08e0ac51188ed796ffceb9da8a28272f32794102860da57
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,30,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Entregadores realizam marcha em São Paulo (01/07/2020). Durante a pandemia, a mobilização dos entregadores de aplicativos levantou um debate sobre suas condições de trabalho em uma economia cada vez mais “uberizada”. A respeito das novas relações de trabalho difundidas pela popularização das plataformas de entrega, ana",6cec468d4b312d2a8246e61c4844ebf0322739ceba885c3b51e3207a3c5f4d7e
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,31,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A execução das ações a seguir está incluída no campo de atuação do Sistema Único de Saúde (SUS), à exceção de uma. Assinale-a. (A) Vigilância sanitária de portos, aeroportos e fronteiras. (B) Assistência ao trabalhador vítima de acidentes de trabalho. (C) Acesso a medicamentos essenciais e assistência terapêutica. (D) ",433686188bda85efae5709c65c295aad8c38322f5de5c1984d9dee0a003fec36
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,32,9,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"A Secretaria de Atenção à Saúde (SAS) do Ministério da Saúde define complexidade em saúde como “ações e serviços que visam atender aos principais problemas e agravos de saúde da população, cuja complexidade da assistência na prática clínica demande a disponibilidade de profissionais especializados e a utilização de rec",3bfe23bcdf7ea4f1f50ec43efb6c3612cf58dfa4420ce8c26d69682be332a5ce
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,33,9,UNCLASSIFIED,,,0.49,,,False,SCENARIO,"Assinale a opção que indica o instrumento que viabiliza o sistema de planejamento do SUS. (A) O PNS (Plano Nacional de Saúde), que norteia o planejamento do SUS e explicita as políticas e os compromissos de médio prazo do setor saúde, com vigência de quatro anos. (B) O PAS (Programa Anual de Saúde), que apresenta os re",4ffcef6d15b61ba9b7f2ce470996e0a0392e3817a15288b7d01d72d97e556976
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,34,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"As diretrizes a seguir fazem parte da Carta dos Direitos e Deveres da Pessoa Usuária da Saúde, elaborada pelo Conselho Nacional de Saúde (CNS), em 2017. 1. A Rede de Serviços do SUS utilizará as tecnologias disponíveis para facilitar o agendamento de procedimentos nos serviços de saúde, em todos os níveis de complexida",1791f009c33d47f4df058115221b1ea7b8f8ad29d3ef053d4640e87428a943be
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,35,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No quadro da Política Nacional de Humanização foi proposto, em 2009, o Plano de Qualificação da Atenção em Maternidades e a Rede Perinatal na Amazônia Legal e Nordeste (PQM), para desenvolver condições institucionais e técnicas que alterassem os processos de trabalho e reduzissem a morbimortalidade materna e neonatal. ",f6bc04d7d64b3db6a33d61fe8064f507a88715eca870ae9424a4af1ff879dff0
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,36,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Segundo o Art. 196 da Constituição Federal /1988, A saúde é direito de todos e dever do Estado, garantido mediante políticas sociais e econômicas que visem à redução do risco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação. Com base no arti",ee304904fabd863a5c29a1ee12d4360d630bb6d2e39f7102fe815d271ec58716
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,37,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em consonância ao princípio constitucional da participação dos cidadãos nas políticas públicas e, em especial, à diretriz estabelecida no Art. 198, inciso III, da Constituição Federal/1988, o ordenamento jurídico legal que orienta a organização e o funcionamento do SUS prevê espaços obrigatórios de participação e contr",1de3f0c4837f9895aeb68348a1690946791f93220fdeb37857489bcb1ff1ff31
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,38,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Com base na Resolução CNS nº 553/2017, nas consultas, nos procedimentos diagnósticos, preventivos, cirúrgicos e terapêuticos, a pessoa tem direito à (A) assistência espiritual, psicológica e social, fornecida pelos Conselhos de Saúde. (B) informação sobre formas de participação nos órgãos consultivos de saúde. (C) segu",6af347b5d8f5f519b62b23429389e00417efca4f8edba1499ce204a8447e899b
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,39,10,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"A respeito dos protocolos de higiene das mãos nos serviços de saúde do país, analise as afirmativas a seguir. I. As mãos devem ser higienizadas em momentos essenciais, de acordo com o fluxo de cuidados assistenciais, para prevenir infecções relacionadas à assistência à saúde causadas por transmissão cruzada pelas mãos.",dcc8a5356ef583685f12e5d15d912fb44eb068aa95279219b349faa7d7af8f1c
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,40,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O Nascer no Ceará é um programa da Secretaria de Saúde do Estado do Ceará em parceria com a SOCEGO (Associação Cearense de Ginecologia e Obstetrícia) para estruturar a rede de assistência a mulheres e bebês em todo o estado, incluindo a assistência ao pré-natal, parto, recém-nascido e planejamento reprodutivo, com o ob",409dab21e6dff9d3fafce56bab011f4de570cffc2c13dce3bae2de199c8316ad
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,41,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe a operação lógica abaixo, que envolve dois operandos binários. X and Y Dado que X=00110101 e Y=01110111, assinale o resultado da expressão acima. (A) 00110101 (B) 01110111 (C) 10001000 (D) 10111101 (E) 11001010",129acaac6720da487fb26aa05d138f3a1d1e68a1284223eb90f7b08132c92004
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,42,11,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Considere o pseudocódigo abaixo, que define uma função que recebe dois arrays, A1, A2, cada um com N elementos indexados a partir de 1, e retorna o número de elementos do array A1 que não aparecem em A2. function xpto(A1, A2, N) contagem=0 for i=1 to N flag=0 for j=1 to N if A1[i] == A2[j] then flag=1 if flag == 0 then",e9f3c9641e605652748d1ab9833d7cfd924beedad15c93f2a551f44bca30bc46
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,43,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Considere a representação de números inteiros, com sinal, numa palavra de 32 bits. O intervalo de valores que pode ser representado é (A) -32.767 até +32.768 (B) -32.768 até +32.767 (C) -65.536 até 65.535 (D) -2.147.483.648 até +2.147.483.647 (E) -2.147.483.647 até +2.147.483.648",262ba3b8222f66080d0eb3bbb8ee56f52ef5f60a534824cc676945c7f1c6eaf2
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,44,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No contexto da testagem de software, os testes do tipo Unitário, aplicam-se normalmente (A) à aderência a padrões. (B) às funções codificadas. (C) às interfaces de entrada de dados. (D) à integração dos componentes. (E) aos limites de carga.",d928bad2b2152e6512cdbfb6f550550b8a16ca86da2270c13cb37e3dbfc7eae5
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,45,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A UML (Unified Modeling Language) trabalha com um conjunto de diagramas, cobrindo diferentes aspectos da especificação de sistemas. São diagramas UML, exceto: (A) Diagrama de Atividade. (B) Diagrama de Banco de Dados. (C) Diagrama de Casos de Uso. (D) Diagrama de Classes. (E) Diagrama de Tempo.",1c58f0da2063c71669e07cbe43d81a1d6def6fd16cd0d81c234a8fac9b3a77fa
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,46,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-seguranca,dp26-p3-esp-si-riscos,0.8,Riscos/ameaças,,False,DIRECT_KNOWLEDGE,"De acordo com a norma ABNT NBR 27005, sobre Tecnologia da informação — Técnicas de segurança — Gestão de riscos de segurança da informação, o Processo de Avaliação de Riscos inclui as seguintes etapas: (A) análise de riscos, avaliação de riscos e tratamento dos riscos. (B) análise de riscos, tratamento dos riscos e ava",18c253b628a5e1fa3e659c1f01e09147ea61213e7e9e95d0769dff696b28ccde
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,47,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,As operações POP e PUSH aplicáveis às estruturas de dados são conhecidas como (A) árvores binárias. (B) bitmaps. (C) hashtables. (D) listas encadeadas. (E) pilhas.,320b58cf0beb3a766e4742382cf34531194603760c63aae1eeebe1213bea83d7
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,48,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,,False,DIRECT_KNOWLEDGE,"Maria está editando um arquivo XML por meio do bloco de notas do Windows, e deve tomar cuidado com certos caracteres que têm funções especiais. Assinale a lista que contém apenas caracteres especiais do XML. (A) < > & # (B) < > & "" (C) > & "" / (D) @ "" / \ (E) / \ @ """,ef1b02e44f8c8d3c7d4ce4a7cc07d60d457c208cb3dc713bce3d385746a80ee2
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,49,11,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"No contexto de padrões de projeto GoF, há um padrão que tem como definição garantir que uma classe tenha apenas uma instância de si mesma e que forneça um ponto global de acesso. Assinale-o. (A) Builder. (B) Factory. (C) Proxy. (D) Singleton. (E) Strategy.",635f26977ec2007307a0e901fb21b6345e12b1b383910614300a50f05c419dbc
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,50,12,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Com relação ao HTTP no contexto de aplicações web, assinale a lista que contém dois dos métodos desse protocolo. (A) CONNECT e EXIT. (B) GET e POST. (C) OPEN e CLOSE. (D) READ e WRITE. (E) START e END.",11e08861322bfe9f6fa8a07d58185866ceaaedb11502ede529ebe056f0e3c638
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,51,12,UNCLASSIFIED,,,0.435,,,False,DIRECT_KNOWLEDGE,"O padrão que define um conjunto de interfaces para acesso a gerenciadores de bancos de dados, e similares, a partir de linguagens de programação, é conhecido pela sigla (A) DBA. (B) ODBC. (C) REST. (D) SOA. (E) UDBC.",54333172d0da36c0b2dde4f0212ea58c92895b82f73f17b0d7a7dc11ad45d7a6
2021 FUNSAUDE CE - analista_da_tecnologia_da_informacao.pdf,35,D - baixa/controle negativo,52,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metodologias-ageis,0.7325,Kanban; Scrum; XP,Hardware/suporte,False,CODE_TRACE,"Analise a frase a seguir. Funciona criando ciclos, conhecidos como sprints, que são os intervalos de tempo para o desenvolvimento de cada etapa. Assinale a metodologia ágil de desenvolvimento à qual a frase acima diz respeito. (A) Crystal. (B) Kanban. (C) Lean. (D) Scrum. (E) XP. Atenção: nas próximas cinco questões, c",2361b613e305390c5f59f1e949be7b75fc6b8f4474f97e432e4a9fe988264840
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,24,9,UNCLASSIFIED,,,0.4375,,,False,DIRECT_KNOWLEDGE,"Sistemas de apoio à decisão coletam dados de diversas fontes e precisam realizar diversas operações de limpeza, transformação e integração para carregá-los em um banco de dados analítico pronto para consultas. Para realizar as transformações necessárias nos dados oriundos de diversas fontes, os dados devem ser armazena",f80dfe2edf1cb0d91757165116be1cd48dae90120b94cf0e80d592b5ec9428b8
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,25,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.74,Dados/Big Data,,False,DIRECT_KNOWLEDGE,"Os bancos de dados massivos (Big Data) se caracterizam por armazenar grande volume de dados heterogêneos que crescem rapidamente ao longo do tempo. Para implementar esse tipo de banco de dados, é necessário: (A) esquema pré-definido; (B) armazenamento de dados estruturados; (C) processamento orientado a transações atôm",6bd505f055e1718c77dfb6078e23304d905d24709fbd181d735bc8e0dfcec3c0
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,26,9,UNCLASSIFIED,,,0.0,,Redes/infraestrutura,False,DIRECT_KNOWLEDGE,"Um órgão adquiriu novos servidores para os ambientes de produção e desenvolvimento. Os servidores de produção acessarão o storage P, enquanto os servidores de desenvolvimento acessarão o storage D. Existe um equipamento para backup em fita (Tape Library) disponível para realizar as cópias de segurança dos servidores. T",3b9d7f442868b4519537efded08f5bf82eeda2df50593c00c1157b70dc3a004e
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,27,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A equipe de infraestrutura de um órgão adquiriu novos servidores para a instalação de um novo sistema de gestão utilizado por todos os seus setores. Para aumentar a disponibilidade e segurança dos dados, os discos internos dos servidores foram configurados com RAID 1+0. Sobre essa configuração de RAID, é correto afirma",3b474985427541079f4eb8225bced75f1b4de216f5cd8732c9d7a637dbd0dfca
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,28,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um sistema possui uma política de backup que estabelece cópias incrementais executadas diariamente às 6 horas e às 18 horas, de segunda-feira a sábado. Aos domingos é realizada uma cópia completa semanal às 5 horas e uma cópia incremental às 18 horas. O tempo disponível para a equipe de Tecnologia da Informação (TI) re",b901136657b2a0ad385290882ca0b2f75de6620d51e0961c3cd50026569d00dc
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,29,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um órgão contratou um serviço de nuvem pública para divulgar videoaulas para seus colaboradores. As aulas podem ser assistidas em horários diversos, de acordo com a necessidade do colaborador. A nuvem será usada também para realização de cursos para turmas fechadas do órgão, momento em que serão contratados mais recurs",ad1faf6d9399aaf15c61fe9e469b96da67f7d91d1f39415be64fc81d86ccd7aa
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,30,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um novo datacenter está sendo construído para hospedar os sistemas de um órgão, cujos requisitos de operação se baseiam na classificação Tier do Uptime Institute. O novo datacenter contará com redundâncias de refrigeração, UPS, gerador, tanque de reabastecimento dos geradores, equipamentos de conectividade, entrada de ",ee31a5f331e272537b84ae9fa3a2b381765154e34f1f537ee10f2a793770658b
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,31,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,O administrador de redes de um determinado órgão implementou o serviço de DHCP (Dynamic Host Configuration Protocol) para alocar os endereços IP para as estações de trabalho gerenciadas. A opção pelo uso do DHCP foi motivada pela facilidade na gerência e na mobilidade de dispositivos entre as diversas redes existentes.,aa0b61a4ab757680c36ac8cf48e000e48f4f2483d259576a560db8d3a3433d47
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,32,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em um período de 24 horas, um servidor de um sistema com Acordo de Nível de Serviço (Service Level Agreement – SLA) diário de 96% sofreu 3 paradas, sinalizando necessidade de manutenção preventiva. As paradas tiveram as seguintes durações: 1ª parada: 45min; 2ª parada: 1 hora e 15 minutos; e 3ª parada: 15 minutos. O MTB",315f0b7d6a3984b4c0e907cf3c9f9d3e4891181c892a9f0fec3bf4169185446b
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,33,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um órgão adotou o uso de assinaturas digitais para seus documentos natos digitais. Para evitar a contestação da assinatura digital, estão sendo utilizados certificados digitais padrão ICP-Brasil. O pilar da segurança da informação assegurado pelo uso de assinaturas digitais é: (A) autorização; (B) integridade; (C) conf",18ee32c1e23799e11ffd7589e2850404b13a7e5f75bccc3c105c0e9cf7e31006
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,34,11,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Um servidor público necessita enviar informações sigilosas sobre um projeto de pesquisa para os membros de sua equipe. Para evitar a interceptação e a leitura não autorizada dessas informações, o servidor protegeu os arquivos com criptografia assimétrica. Um dos métodos criptográficos que pode ser utilizado na técnica ",b81e1469694cd57394eaa45335cad982621824714c2f876c657d08947e700148
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,35,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"João, analista de suporte de TI, está trabalhando em um ambiente Linux (Ubuntu) e precisa instalar, configurar e manipular recursos de um novo software. Ele decide usar o terminal para executar a instalação. O comando que João deve usar para instalar o software com sucesso, utilizando o gerenciador de pacotes padrão, é",fad0dd409d5e0a0320de5985dcf9b0877b632d4c595d65a7b5e268bb1de3074c
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,36,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Apolo, analista de suporte de TI, está diante do desafio de implementar um sistema de compartilhamento de arquivos entre servidores que operam sob os sistemas Linux e Windows no TJMS. Sua principal meta é assegurar uma integração eficiente e compatível entre esses sistemas operacionais distintos. Para alcançar esse obj",bfe95ad326bbf40063144da4a73a072038de6f9e326e894a1250f2678e5c175a
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,37,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O analista Pedrão está conduzindo uma revisão meticulosa das configurações de replicação do Active Directory (AD) no TJMS, com o objetivo primordial de assegurar a máxima eficiência da rede. Em seu foco, está a seleção de uma estratégia que refine a replicação entre diferentes locais, dando especial atenção àqueles com",eba9d46b87494e508ff559a6f48163e85fc503dd4de206f64987fb8e7c59a95f
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_suporte_de_ti.pdf,36,D - baixa/controle negativo,39,11,UNCLASSIFIED,,,0.0,,Redes/infraestrutura,False,DIRECT_KNOWLEDGE,"Gilberto está trocando os cabos de rede da empresa em que trabalha. Seu objetivo é substituir os cabos coaxiais por cabos com melhores taxas de transmissão. Inicialmente, Gilberto ficou na dúvida entre cabos ethernet e fibra óptica. Como a empresa relatou que não teria problemas quanto a custos, Gilberto optou pela fib",c599d2f8b8d9ad6ee499e8d04bf254af51c81de406c690135c7c64d333d5cf79
